passenger_id,driver_id,time_of_trip,interaction
P150,D73,morning,0
P150,D39,evening,1
P150,D87,afternoon,0
P150,D43,evening,1
P150,D24,night,0
P150,D40,evening,0
P150,D8,morning,0
P150,D48,night,0
P150,D22,night,0
P150,D78,morning,0
P150,D88,night,0
P150,D27,night,0
P150,D36,morning,0
P150,D21,afternoon,0
P150,D35,morning,1
P150,D63,night,0
P150,D71,evening,0
P150,D86,night,0
P150,D38,night,0
P150,D32,morning,0
P150,D34,morning,0
P150,D53,evening,0
P150,D5,night,0
P150,D47,morning,0
P150,D45,morning,0
P150,D4,morning,0
P150,D15,morning,0
P150,D61,night,0
P150,D41,night,1
P150,D67,afternoon,0
P150,D89,night,0
P150,D2,morning,0
P150,D26,night,0
P150,D75,night,0
P150,D12,evening,0
P150,D77,afternoon,0
P150,D7,morning,0
P150,D44,night,0
P150,D58,night,0
P150,D19,morning,0
P150,D82,night,0
P150,D68,night,0
P150,D33,morning,0
P150,D55,evening,1
P150,D64,morning,0
P150,D76,evening,0
P150,D46,afternoon,0
P150,D80,morning,0
P150,D30,afternoon,0
P150,D50,afternoon,1
P150,D28,morning,0
P151,D1,night,0
P151,D17,night,0
P151,D66,afternoon,0
P151,D4,afternoon,0
P151,D36,evening,0
P151,D23,afternoon,0
P151,D45,evening,0
P151,D80,morning,0
P151,D11,afternoon,0
P151,D73,morning,0
P151,D64,evening,0
P151,D28,evening,1
P151,D88,afternoon,0
P151,D34,evening,0
P151,D43,afternoon,1
P151,D5,morning,0
P151,D53,afternoon,0
P151,D2,afternoon,0
P151,D6,night,0
P151,D48,evening,0
P151,D81,evening,1
P151,D8,evening,0
P151,D37,evening,1
P151,D39,morning,1
P151,D10,night,0
P151,D9,afternoon,0
P151,D26,night,1
P151,D32,night,1
P151,D20,evening,0
P151,D85,night,0
P151,D33,afternoon,0
P151,D65,afternoon,0
P151,D18,afternoon,0
P151,D44,morning,0
P151,D75,afternoon,0
P151,D78,morning,0
P151,D15,night,0
P151,D84,afternoon,0
P151,D35,evening,0
P151,D69,morning,0
P151,D27,evening,1
P151,D30,night,0
P151,D21,morning,0
P151,D89,evening,1
P151,D72,morning,0
P151,D82,night,0
P151,D40,night,0
P151,D77,afternoon,0
P151,D13,morning,0
P151,D50,evening,1
P151,D3,evening,0
P151,D14,afternoon,0
P151,D59,afternoon,1
P151,D87,morning,0
P151,D62,afternoon,0
P151,D41,evening,0
P151,D46,afternoon,0
P151,D29,evening,0
P151,D74,evening,0
P151,D86,morning,0
P152,D21,afternoon,0
P152,D65,night,0
P152,D18,evening,0
P152,D47,morning,0
P152,D37,night,0
P152,D59,evening,0
P152,D76,morning,0
P152,D8,evening,0
P152,D54,night,0
P152,D13,afternoon,0
P152,D36,afternoon,0
P152,D40,night,0
P152,D4,afternoon,0
P152,D53,night,0
P152,D78,morning,0
P152,D3,afternoon,0
P152,D58,evening,0
P152,D66,morning,0
P152,D24,morning,0
P152,D70,morning,0
P152,D1,morning,0
P152,D71,morning,0
P152,D42,afternoon,0
P152,D87,night,0
P152,D14,afternoon,0
P152,D38,afternoon,0
P152,D26,night,0
P152,D81,afternoon,0
P152,D63,evening,0
P152,D10,night,0
P152,D56,afternoon,0
P152,D0,night,0
P152,D46,morning,0
P152,D72,evening,0
P152,D62,evening,0
P152,D52,morning,0
P152,D23,evening,0
P152,D27,morning,0
P152,D73,morning,0
P152,D74,morning,0
P152,D12,night,0
P152,D39,morning,1
P152,D85,night,0
P152,D75,afternoon,0
P152,D22,night,0
P152,D80,evening,0
P152,D20,night,0
P152,D61,morning,0
P152,D19,afternoon,0
P152,D86,morning,0
P152,D35,morning,1
P152,D30,night,0
P152,D82,morning,0
P152,D57,morning,0
P152,D48,afternoon,0
P152,D33,evening,1
P152,D9,afternoon,0
P152,D49,morning,0
P152,D60,evening,0
P152,D64,morning,0
P153,D52,evening,0
P153,D24,afternoon,0
P153,D19,morning,0
P153,D77,morning,1
P153,D6,night,0
P153,D57,afternoon,0
P153,D86,morning,0
P153,D23,night,0
P153,D73,evening,0
P153,D78,afternoon,0
P153,D51,afternoon,0
P153,D50,evening,1
P153,D0,night,0
P153,D59,morning,0
P153,D70,evening,0
P153,D45,night,0
P153,D49,morning,0
P153,D41,night,0
P153,D84,morning,0
P153,D16,afternoon,0
P153,D82,morning,0
P153,D36,evening,0
P153,D9,afternoon,0
P153,D1,morning,0
P153,D69,morning,0
P153,D79,afternoon,0
P153,D7,evening,0
P153,D65,morning,0
P153,D71,afternoon,0
P153,D3,afternoon,0
P153,D72,night,0
P153,D43,afternoon,0
P153,D68,night,0
P153,D62,afternoon,0
P153,D75,evening,0
P153,D88,evening,0
P153,D64,morning,0
P153,D25,morning,0
P153,D29,night,0
P153,D80,afternoon,0
P153,D33,evening,0
P153,D38,evening,0
P153,D10,night,0
P153,D39,morning,0
P153,D5,afternoon,0
P153,D83,afternoon,0
P153,D26,night,0
P153,D11,afternoon,0
P153,D8,night,0
P153,D76,evening,0
P153,D30,night,0
P153,D17,morning,0
P153,D18,night,0
P153,D21,morning,0
P153,D67,afternoon,0
P153,D46,morning,0
P153,D47,night,0
P153,D55,evening,0
P153,D60,night,0
P153,D85,afternoon,0
P154,D87,morning,0
P154,D64,afternoon,0
P154,D10,night,0
P154,D15,afternoon,0
P154,D60,evening,0
P154,D50,evening,1
P154,D43,evening,0
P154,D69,night,0
P154,D20,morning,0
P154,D21,evening,1
P154,D35,evening,0
P154,D61,afternoon,0
P154,D63,evening,0
P154,D54,afternoon,0
P154,D71,morning,0
P154,D72,night,0
P154,D29,night,0
P154,D68,night,0
P154,D5,evening,1
P154,D59,afternoon,0
P154,D41,morning,0
P154,D1,afternoon,0
P154,D40,night,1
P154,D27,evening,0
P154,D45,evening,0
P154,D76,afternoon,0
P154,D11,night,0
P154,D62,night,1
P154,D18,evening,0
P154,D81,afternoon,0
P154,D17,evening,0
P154,D37,afternoon,0
P154,D38,afternoon,0
P154,D26,evening,0
P154,D51,morning,0
P154,D85,evening,1
P154,D73,evening,0
P154,D28,evening,1
P154,D22,afternoon,0
P154,D25,morning,0
P154,D33,evening,1
P154,D46,morning,0
P154,D12,afternoon,0
P154,D58,evening,0
P154,D82,afternoon,0
P154,D7,evening,0
P154,D49,morning,0
P154,D31,evening,0
P154,D3,night,0
P154,D24,morning,0
P154,D14,night,0
P154,D30,evening,0
P154,D67,afternoon,0
P154,D2,night,0
P154,D8,afternoon,0
P154,D47,afternoon,0
P154,D77,morning,1
P154,D13,night,0
P154,D32,morning,0
P154,D74,morning,0
P155,D64,night,0
P155,D6,morning,0
P155,D82,night,0
P155,D29,night,1
P155,D26,evening,0
P155,D54,morning,0
P155,D76,afternoon,0
P155,D4,evening,0
P155,D56,morning,1
P155,D44,afternoon,0
P155,D69,afternoon,0
P155,D66,afternoon,0
P155,D35,night,0
P155,D7,afternoon,0
P155,D83,afternoon,0
P155,D19,evening,0
P155,D77,morning,1
P155,D62,afternoon,0
P155,D50,evening,1
P155,D15,morning,1
P155,D13,evening,1
P155,D78,night,0
P155,D60,morning,0
P155,D81,morning,0
P155,D12,night,0
P155,D61,morning,0
P155,D10,night,0
P155,D31,afternoon,0
P155,D39,morning,1
P155,D24,night,0
P155,D71,morning,0
P155,D80,night,0
P155,D43,morning,1
P155,D85,afternoon,0
P155,D48,afternoon,0
P155,D52,morning,0
P155,D0,evening,0
P155,D25,evening,0
P155,D33,night,1
P155,D5,afternoon,0
P155,D45,morning,0
P155,D14,night,0
P155,D42,night,0
P155,D27,night,0
P155,D38,evening,0
P155,D3,evening,0
P155,D67,night,0
P155,D17,night,0
P155,D41,evening,0
P155,D47,morning,1
P155,D73,evening,1
P155,D34,evening,0
P155,D28,afternoon,0
P155,D87,morning,0
P155,D51,morning,0
P155,D21,afternoon,1
P155,D57,evening,0
P155,D11,evening,0
P155,D2,afternoon,1
P155,D1,evening,0
P156,D12,morning,0
P156,D80,afternoon,0
P156,D69,morning,0
P156,D32,afternoon,0
P156,D43,morning,0
P156,D29,night,0
P156,D55,afternoon,0
P156,D7,afternoon,0
P156,D47,night,0
P156,D56,morning,0
P156,D2,evening,0
P156,D38,afternoon,0
P156,D11,night,0
P156,D44,night,0
P156,D73,morning,0
P156,D59,morning,0
P156,D66,afternoon,0
P156,D57,afternoon,0
P156,D58,morning,0
P156,D82,morning,0
P156,D64,evening,0
P156,D9,afternoon,0
P156,D68,evening,0
P156,D62,night,0
P156,D42,evening,0
P156,D74,afternoon,0
P156,D63,evening,0
P156,D78,night,0
P156,D39,morning,0
P156,D27,night,0
P156,D87,morning,0
P156,D65,night,0
P156,D54,afternoon,0
P156,D28,afternoon,0
P156,D67,evening,0
P156,D30,evening,0
P156,D33,evening,1
P156,D89,night,0
P156,D3,afternoon,0
P156,D34,morning,0
P156,D71,evening,0
P156,D13,night,0
P156,D31,evening,0
P156,D22,evening,0
P156,D77,evening,0
P156,D4,night,0
P156,D50,night,0
P156,D21,morning,0
P156,D23,morning,0
P156,D36,evening,0
P156,D16,night,0
P156,D5,afternoon,0
P156,D85,night,0
P156,D51,evening,0
P156,D48,afternoon,0
P156,D84,night,0
P156,D24,morning,0
P156,D8,morning,0
P156,D61,evening,0
P156,D19,evening,0
P157,D68,night,0
P157,D24,evening,0
P157,D36,evening,0
P157,D59,morning,0
P157,D13,morning,0
P157,D25,night,0
P157,D73,evening,0
P157,D57,night,0
P157,D42,night,0
P157,D37,afternoon,0
P157,D20,morning,0
P157,D22,morning,0
P157,D32,night,0
P157,D87,afternoon,0
P157,D1,night,0
P157,D27,morning,0
P157,D19,afternoon,0
P157,D50,evening,1
P157,D70,afternoon,0
P157,D12,night,0
P157,D64,evening,0
P157,D23,morning,0
P157,D83,morning,0
P157,D44,night,0
P157,D54,night,0
P157,D72,afternoon,0
P157,D18,afternoon,0
P157,D38,morning,0
P157,D62,afternoon,0
P157,D10,evening,0
P157,D76,evening,0
P157,D47,night,0
P157,D58,afternoon,0
P157,D15,afternoon,0
P157,D16,evening,0
P157,D65,evening,0
P157,D88,evening,0
P157,D56,morning,0
P157,D85,night,0
P157,D34,night,0
P157,D77,morning,1
P157,D45,morning,0
P157,D71,morning,0
P157,D82,evening,0
P157,D35,evening,0
P157,D69,night,0
P157,D67,evening,0
P157,D31,evening,0
P157,D89,afternoon,0
P157,D49,afternoon,0
P157,D66,afternoon,0
P157,D81,night,0
P157,D5,afternoon,0
P157,D21,afternoon,0
P157,D51,afternoon,0
P157,D30,night,0
P157,D63,afternoon,0
P157,D9,evening,0
P157,D11,evening,0
P157,D52,night,0
P158,D72,afternoon,0
P158,D74,evening,0
P158,D62,night,1
P158,D64,morning,0
P158,D56,morning,0
P158,D16,evening,0
P158,D55,morning,0
P158,D6,morning,0
P158,D21,evening,0
P158,D79,afternoon,0
P158,D78,afternoon,0
P158,D8,night,0
P158,D10,evening,0
P158,D60,night,0
P158,D53,night,0
P158,D80,night,0
P158,D40,night,0
P158,D76,morning,0
P158,D33,evening,1
P158,D70,morning,0
P158,D87,afternoon,0
P158,D47,night,0
P158,D45,night,0
P158,D65,afternoon,0
P158,D22,night,0
P158,D84,afternoon,0
P158,D18,morning,1
P158,D12,evening,0
P158,D37,night,0
P158,D39,evening,0
P158,D44,morning,0
P158,D71,night,0
P158,D0,night,0
P158,D49,afternoon,0
P158,D54,night,0
P158,D41,afternoon,0
P158,D50,morning,0
P158,D69,evening,0
P158,D48,morning,0
P158,D88,evening,1
P158,D52,afternoon,0
P158,D26,afternoon,0
P158,D68,evening,0
P158,D30,afternoon,0
P158,D31,morning,1
P158,D28,afternoon,0
P158,D2,afternoon,0
P158,D43,afternoon,1
P158,D36,morning,0
P158,D57,afternoon,0
P158,D24,morning,0
P158,D83,night,0
P158,D73,afternoon,0
P158,D51,morning,0
P158,D77,evening,0
P158,D66,morning,0
P158,D11,night,0
P158,D42,afternoon,0
P158,D9,evening,0
P158,D27,evening,1
P159,D38,night,0
P159,D47,afternoon,0
P159,D67,night,0
P159,D5,evening,0
P159,D39,morning,1
P159,D35,afternoon,1
P159,D69,night,0
P159,D56,afternoon,1
P159,D32,afternoon,0
P159,D31,afternoon,0
P159,D46,night,0
P159,D80,night,0
P159,D87,afternoon,0
P159,D49,afternoon,0
P159,D78,afternoon,0
P159,D86,morning,0
P159,D45,evening,0
P159,D4,afternoon,0
P159,D3,evening,0
P159,D17,afternoon,0
P159,D0,morning,0
P159,D64,afternoon,0
P159,D40,afternoon,0
P159,D2,afternoon,0
P159,D6,night,0
P159,D74,evening,0
P159,D21,night,0
P159,D53,evening,0
P159,D44,night,0
P159,D73,night,0
P159,D30,evening,0
P159,D60,evening,0
P159,D29,evening,0
P159,D42,afternoon,0
P159,D66,evening,0
P159,D63,evening,0
P159,D13,afternoon,1
P159,D85,night,0
P159,D84,morning,0
P159,D22,afternoon,0
P159,D54,evening,0
P159,D50,afternoon,1
P159,D12,morning,0
P159,D55,evening,1
P159,D33,morning,0
P159,D16,evening,0
P159,D79,evening,0
P159,D28,evening,0
P159,D41,evening,0
P159,D24,evening,0
P159,D9,afternoon,0
P159,D82,afternoon,0
P159,D83,morning,0
P159,D37,night,0
P159,D65,morning,0
P159,D36,afternoon,0
P159,D89,afternoon,0
P159,D58,evening,0
P159,D71,night,0
P159,D43,evening,0
P160,D49,evening,0
P160,D18,morning,0
P160,D1,night,0
P160,D75,night,1
P160,D43,night,0
P160,D19,morning,1
P160,D14,evening,0
P160,D42,afternoon,0
P160,D4,afternoon,0
P160,D3,afternoon,0
P160,D62,evening,0
P160,D52,evening,0
P160,D17,night,0
P160,D35,morning,1
P160,D36,morning,0
P160,D73,evening,1
P160,D26,night,0
P160,D15,night,0
P160,D23,evening,1
P160,D21,evening,1
P160,D71,morning,1
P160,D69,evening,1
P160,D82,evening,0
P160,D11,evening,0
P160,D16,morning,1
P160,D46,morning,0
P160,D56,evening,0
P160,D24,night,0
P160,D41,morning,0
P160,D28,afternoon,0
P160,D79,evening,0
P160,D39,night,0
P160,D31,morning,1
P160,D84,afternoon,0
P160,D47,evening,0
P160,D48,morning,0
P160,D6,night,0
P160,D0,night,0
P160,D34,morning,0
P160,D58,night,0
P160,D5,afternoon,0
P160,D10,evening,0
P160,D51,evening,0
P160,D45,afternoon,1
P160,D61,afternoon,0
P160,D85,night,1
P160,D32,afternoon,0
P160,D29,morning,0
P160,D59,afternoon,1
P160,D8,evening,0
P160,D9,night,1
P160,D37,afternoon,0
P160,D88,morning,0
P160,D12,afternoon,0
P160,D63,evening,0
P160,D60,night,0
P160,D89,morning,0
P160,D13,morning,0
P160,D40,afternoon,0
P160,D20,evening,0
P161,D25,night,0
P161,D3,evening,0
P161,D77,afternoon,0
P161,D60,night,0
P161,D12,afternoon,0
P161,D53,afternoon,0
P161,D20,afternoon,0
P161,D26,night,0
P161,D39,night,0
P161,D24,morning,0
P161,D38,night,0
P161,D87,morning,0
P161,D72,morning,0
P161,D32,night,0
P161,D80,night,0
P161,D88,morning,0
P161,D47,afternoon,0
P161,D28,evening,0
P161,D18,morning,0
P161,D68,afternoon,0
P161,D5,afternoon,0
P161,D21,evening,0
P161,D2,morning,0
P161,D27,evening,1
P161,D46,evening,0
P161,D31,afternoon,0
P161,D54,night,0
P161,D55,morning,0
P161,D56,morning,0
P161,D16,evening,0
P161,D15,night,0
P161,D57,morning,0
P161,D6,night,0
P161,D82,evening,0
P161,D76,morning,0
P161,D85,night,1
P161,D51,afternoon,0
P161,D37,afternoon,0
P161,D30,morning,0
P161,D59,night,0
P161,D61,morning,0
P161,D4,night,1
P161,D49,afternoon,0
P161,D58,morning,0
P161,D33,evening,1
P161,D62,night,0
P161,D63,afternoon,0
P161,D44,afternoon,0
P161,D66,afternoon,0
P161,D83,morning,0
P161,D81,morning,0
P161,D75,night,0
P161,D7,evening,0
P161,D9,morning,0
P161,D42,evening,0
P161,D50,night,0
P161,D48,afternoon,0
P161,D13,night,0
P161,D40,evening,0
P161,D65,evening,0
P162,D72,afternoon,0
P162,D38,evening,0
P162,D53,night,0
P162,D51,afternoon,0
P162,D22,morning,0
P162,D41,night,1
P162,D14,evening,0
P162,D85,evening,1
P162,D54,night,0
P162,D59,morning,1
P162,D8,afternoon,0
P162,D20,morning,1
P162,D62,night,0
P162,D46,morning,0
P162,D10,evening,0
P162,D84,evening,0
P162,D5,morning,0
P162,D43,afternoon,1
P162,D6,afternoon,0
P162,D35,night,0
P162,D23,morning,0
P162,D61,night,0
P162,D4,morning,1
P162,D34,night,0
P162,D24,afternoon,0
P162,D68,night,0
P162,D81,night,1
P162,D40,night,1
P162,D21,night,0
P162,D73,evening,0
P162,D77,afternoon,0
P162,D65,evening,0
P162,D89,morning,0
P162,D13,night,0
P162,D44,night,0
P162,D2,evening,0
P162,D83,night,0
P162,D28,morning,0
P162,D33,night,1
P162,D80,night,0
P162,D15,afternoon,0
P162,D17,afternoon,0
P162,D78,night,0
P162,D27,morning,0
P162,D31,evening,0
P162,D32,morning,0
P162,D87,night,1
P162,D45,morning,0
P162,D26,night,0
P162,D18,morning,1
P162,D48,evening,0
P162,D52,evening,0
P162,D75,night,1
P162,D58,night,0
P162,D71,afternoon,0
P162,D64,night,0
P162,D67,night,0
P162,D30,evening,0
P162,D88,evening,0
P162,D7,afternoon,0
P163,D24,evening,0
P163,D88,morning,0
P163,D20,afternoon,1
P163,D40,evening,0
P163,D41,morning,0
P163,D45,morning,0
P163,D46,night,0
P163,D72,night,0
P163,D55,night,0
P163,D53,afternoon,0
P163,D79,morning,0
P163,D86,afternoon,0
P163,D58,evening,0
P163,D2,night,0
P163,D33,morning,0
P163,D0,evening,0
P163,D35,night,0
P163,D29,morning,0
P163,D84,morning,0
P163,D11,morning,0
P163,D22,night,0
P163,D34,morning,0
P163,D14,morning,1
P163,D61,afternoon,0
P163,D25,evening,0
P163,D67,morning,0
P163,D82,night,0
P163,D68,morning,0
P163,D32,night,1
P163,D52,morning,0
P163,D70,evening,0
P163,D81,morning,0
P163,D6,morning,0
P163,D47,night,0
P163,D28,afternoon,0
P163,D56,evening,0
P163,D16,night,0
P163,D31,evening,0
P163,D87,evening,0
P163,D15,morning,0
P163,D18,afternoon,0
P163,D71,evening,0
P163,D66,night,0
P163,D48,night,0
P163,D73,evening,0
P163,D10,evening,0
P163,D27,afternoon,0
P163,D75,night,0
P163,D50,morning,1
P163,D3,afternoon,0
P163,D78,morning,0
P163,D30,evening,0
P163,D38,morning,0
P163,D37,night,0
P163,D74,morning,0
P163,D1,afternoon,0
P163,D64,afternoon,0
P163,D85,afternoon,0
P163,D57,evening,0
P163,D83,afternoon,1
P164,D25,evening,1
P164,D6,night,0
P164,D0,morning,0
P164,D43,evening,1
P164,D62,morning,1
P164,D29,morning,0
P164,D30,afternoon,0
P164,D11,morning,0
P164,D50,evening,1
P164,D1,evening,1
P164,D69,night,0
P164,D35,night,0
P164,D45,night,0
P164,D10,evening,0
P164,D77,afternoon,0
P164,D32,night,1
P164,D2,afternoon,0
P164,D81,morning,0
P164,D79,morning,0
P164,D37,afternoon,0
P164,D24,evening,0
P164,D20,afternoon,1
P164,D67,afternoon,0
P164,D17,night,0
P164,D34,afternoon,0
P164,D36,night,0
P164,D49,morning,1
P164,D73,morning,0
P164,D60,afternoon,0
P164,D9,evening,0
P164,D54,evening,0
P164,D19,evening,1
P164,D58,night,0
P164,D83,afternoon,1
P164,D86,morning,0
P164,D65,afternoon,0
P164,D87,afternoon,1
P164,D57,morning,0
P164,D7,morning,0
P164,D18,morning,1
P164,D13,morning,0
P164,D78,evening,0
P164,D51,morning,0
P164,D21,afternoon,0
P164,D53,afternoon,0
P164,D31,night,1
P164,D4,night,1
P164,D56,night,0
P164,D41,morning,0
P164,D85,night,1
P164,D80,evening,0
P164,D71,night,0
P164,D48,afternoon,0
P164,D23,morning,0
P164,D27,night,0
P164,D74,afternoon,0
P164,D44,morning,0
P164,D33,morning,0
P164,D70,morning,0
P164,D84,night,0
P165,D4,morning,0
P165,D9,night,0
P165,D25,night,0
P165,D11,night,0
P165,D27,morning,0
P165,D61,morning,0
P165,D73,afternoon,0
P165,D19,morning,0
P165,D59,night,0
P165,D80,evening,0
P165,D36,evening,0
P165,D86,afternoon,0
P165,D44,morning,0
P165,D30,night,0
P165,D34,afternoon,0
P165,D53,night,0
P165,D83,evening,0
P165,D1,evening,0
P165,D67,night,0
P165,D21,evening,0
P165,D15,night,0
P165,D76,evening,0
P165,D20,night,0
P165,D23,afternoon,0
P165,D41,morning,0
P165,D47,evening,0
P165,D10,morning,0
P165,D89,morning,0
P165,D82,morning,0
P165,D43,morning,0
P165,D70,morning,0
P165,D8,night,0
P165,D17,night,0
P165,D32,night,0
P165,D58,morning,0
P165,D22,afternoon,0
P165,D18,afternoon,0
P165,D12,afternoon,0
P165,D79,evening,0
P165,D52,night,0
P165,D29,morning,0
P165,D54,evening,0
P165,D74,evening,0
P165,D31,night,1
P165,D71,morning,0
P165,D56,night,0
P165,D5,night,0
P165,D88,evening,0
P165,D78,morning,0
P165,D16,afternoon,0
P165,D35,morning,0
P165,D26,afternoon,0
P165,D65,night,0
P165,D6,evening,0
P165,D63,afternoon,0
P165,D50,night,0
P165,D55,evening,0
P165,D85,evening,0
P165,D39,afternoon,0
P165,D57,afternoon,0
P166,D3,night,0
P166,D31,evening,0
P166,D34,night,0
P166,D0,evening,0
P166,D26,evening,0
P166,D11,afternoon,0
P166,D44,evening,0
P166,D89,morning,0
P166,D38,night,0
P166,D70,night,0
P166,D22,night,0
P166,D9,afternoon,0
P166,D86,morning,0
P166,D65,night,0
P166,D49,morning,0
P166,D40,afternoon,0
P166,D7,afternoon,0
P166,D41,afternoon,0
P166,D62,morning,0
P166,D23,night,0
P166,D36,night,0
P166,D32,evening,0
P166,D35,evening,0
P166,D58,evening,0
P166,D59,night,0
P166,D30,evening,0
P166,D25,afternoon,0
P166,D51,night,0
P166,D28,evening,0
P166,D75,night,0
P166,D50,evening,1
P166,D15,night,0
P166,D8,evening,0
P166,D10,night,0
P166,D1,morning,0
P166,D83,afternoon,0
P166,D33,night,0
P166,D46,afternoon,0
P166,D42,evening,0
P166,D69,evening,0
P166,D77,night,0
P166,D63,morning,0
P166,D48,morning,0
P166,D68,evening,0
P166,D57,night,0
P166,D16,afternoon,0
P166,D76,morning,0
P166,D52,morning,0
P166,D66,evening,0
P166,D14,evening,0
P166,D78,afternoon,0
P166,D24,afternoon,0
P166,D45,afternoon,0
P166,D53,afternoon,0
P166,D17,night,0
P166,D73,morning,0
P166,D56,afternoon,0
P166,D74,morning,0
P166,D88,night,0
P166,D47,evening,0
P167,D11,morning,0
P167,D72,afternoon,0
P167,D29,morning,0
P167,D70,morning,0
P167,D22,morning,0
P167,D8,night,0
P167,D45,morning,0
P167,D6,night,0
P167,D58,night,0
P167,D75,morning,0
P167,D21,night,0
P167,D26,evening,0
